matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,ownGoal,goalTotal,goalSuccessRate,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passSuccessRate,shortpassSuccessRate,longPassSuccessRate,bouncingLobPassSuccessRate,drivenGroundPassSuccessRate,throughPassSuccessRate,lobbedThroughPassSuccessRate,blockSuccessRate,tackleSuccessRate,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
1,0,0,0,0,56,1,55,6,4,0,1,0.166666667,1,0,0,0,2,1,4,0,0,0,0.943089431,0.968421053,0.2,0,1,1,0,0,0.7,1,0,4,0,0
0,0,0,0,0,64,0,54,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.947368421,1,0,0,0.888888889,0.785714286,0,0,1,0,0,1,0,0
1,0,0,0,0,51,1,47,4,3,0,2,0.5,2,2,0,0,4,2,0,0,0,0,0.93902439,1,0.666666667,0,1,0.666666667,1,0,0.857142857,1,0,3,0,0
3,0,0,0,0,57,3,47,7,7,0,3,0.428571429,3,0,0,0,7,3,0,0,0,0,0.870967742,0.982142857,0.181818182,0,1,0.857142857,1,0,0.75,3,0,7,0,0
3,2,1,0,1,42,1,46,5,4,0,3,0.6,0,0,0,0,4,3,1,0,0,0,0.93902439,0.980392157,0.5,0,0.875,0.944444444,1,0,0.636363636,1,0,4,0,0
0,0,0,0,0,68,3,50,7,3,0,1,0.142857143,0,0,0,0,4,1,3,0,0,0,0.920792079,1,0,0,1,0.785714286,0,0,0.666666667,3,0,3,0,0
0,1,0,0,0,85,3,48,4,2,0,1,0.25,1,0,0,0,2,0,2,1,0,0,0.885496183,0.933333333,0.222222222,0,1,1,1,0,0.545454545,3,0,2,0,0
0,0,0,0,0,102,2,54,7,3,0,2,0.285714286,0,0,0,0,5,2,2,0,0,0,0.93877551,0.981132075,0.285714286,0,0.9375,0.944444444,0,0,0.833333333,2,0,3,0,0
0,0,0,0,0,63,0,51,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.933333333,0.984848485,0.333333333,0,0.888888889,0.833333333,0,0.125,0.875,0,0,2,0,0
0,0,0,0,0,65,1,54,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.893203883,0.96969697,0,0,0.9,0.857142857,1,0,0.636363636,1,0,1,0,0
1,1,0,0,0,72,2,56,4,4,0,2,0.5,0,0,0,0,1,0,3,2,0,0,0.913793103,1,0.166666667,1,0.928571429,0.75,0,0,0.727272727,2,0,4,0,0
1,0,0,0,0,71,0,53,4,1,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.942622951,0.979591837,0.666666667,0,0.888888889,0.9,0,0.142857143,0.857142857,0,0,1,0,0
1,0,2,0,0,74,0,56,3,2,0,2,0.666666667,0,0,0,0,1,0,2,2,0,0,0.926605505,0.963855422,0,0,1,0.769230769,0,0,0.857142857,0,0,2,0,0
0,1,0,0,0,62,0,51,4,2,0,1,0.25,0,0,1,0,1,0,3,1,0,0,0.934782609,0.984848485,0.25,0,0.916666667,0.9,0,0.333333333,1,1,0,2,0,0
1,0,0,0,0,56,1,51,6,3,0,1,0.166666667,1,0,1,0,3,1,3,0,0,0,0.925925926,0.964285714,0.4,1,1,0.888888889,0,0,0.714285714,2,0,3,0,0
0,0,0,0,0,57,0,45,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.926315789,0.970149254,0.6,0.333333333,1,0.916666667,0,0.25,0.9,0,0,1,0,0
3,0,0,0,0,66,2,52,4,3,0,2,0.5,1,0,0,0,3,1,1,1,0,0,0.933962264,0.975903614,0.2,0,1,0.875,0,0.25,0.7,2,0,3,0,0
0,1,0,0,0,58,4,48,4,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0.848484848,0.984375,0.111111111,0,0.8,0.8,0,0.25,0.785714286,4,0,3,0,0
1,0,0,0,0,69,2,51,8,6,0,2,0.25,0,0,0,0,7,1,1,1,0,0,0.979166667,1,0.5,0,1,1,0,0,0.7,2,0,6,0,0
0,2,0,0,0,62,0,53,4,3,0,3,0.75,0,0,0,0,3,3,0,0,0,0,0.931034483,0.963414634,0.666666667,0.5,0.923076923,0.875,0,0.2,0.555555556,0,0,3,0,0
3,0,0,0,0,51,1,51,6,6,0,4,0.666666667,2,1,0,0,5,4,0,0,0,0,0.923809524,0.974025974,0.5,0,1,0.823529412,0,0.166666667,1,1,0,6,0,0
1,0,0,0,0,44,0,47,2,2,0,1,0.5,1,1,0,0,2,1,0,0,0,0,0.877777778,0.967741935,0.2,0,1,0.764705882,0,0.285714286,0.909090909,0,0,2,0,0
0,1,0,0,0,80,2,55,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0.94488189,0.989583333,0.2,0,1,0.9375,0,0.166666667,0.6,2,0,3,0,0
3,0,0,0,0,70,0,53,4,3,0,3,0.75,0,0,0,0,4,3,0,0,0,0,0.952380952,0.960526316,0.8,0,1,0.941176471,0,0,0.916666667,0,0,3,0,0
1,0,0,0,0,54,0,46,3,2,0,1,0.333333333,1,1,0,0,3,1,0,0,0,0,0.929411765,0.98245614,0.5,0,1,0.875,1,0,0.538461538,0,0,2,0,0
3,1,2,0,0,35,1,41,3,3,0,2,0.666666667,0,0,0,0,3,2,0,0,0,0,0.882352941,0.955555556,0.25,0,0.857142857,0.833333333,0,0,0.444444444,1,0,3,0,0
0,2,0,0,0,58,1,41,2,2,0,2,1,0,0,0,0,2,2,0,0,0,0,0.897959184,0.970588235,0.166666667,0,1,0.818181818,1,0.25,0.888888889,1,0,2,0,0
0,0,0,0,0,60,0,50,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.926605505,0.961038961,0.333333333,0,1,0.8125,0,0.071428571,0.545454545,0,0,0,0,0
3,1,1,0,0,54,0,47,10,5,0,3,0.3,0,0,0,0,7,2,3,1,0,0,0.96,0.98,0.333333333,0,1,1,0,0,0.5,0,0,5,0,0
0,2,0,0,1,62,1,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.887640449,0.983870968,0,0,1,0.5,0,0,0.4,1,0,0,0,0
3,1,0,0,0,60,2,51,6,4,0,2,0.333333333,2,0,0,0,4,1,2,1,0,0,0.928571429,0.96969697,0.5,0,1,1,0,0.25,1,2,0,4,0,0
0,2,0,0,0,61,1,43,3,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0.914634146,0.953125,0,0,1,1,0,0,0.666666667,1,0,2,0,0
0,0,1,0,0,64,0,46,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.942857143,0.98630137,0.333333333,0,1,1,0,0.083333333,1,0,0,1,0,0
0,2,0,0,0,95,4,52,7,5,0,2,0.285714286,1,0,0,0,6,1,1,1,0,0,0.920863309,0.96,0.285714286,0,0.923076923,0.947368421,0,0.142857143,0.818181818,4,0,5,0,0
0,1,0,0,0,61,2,53,4,3,0,1,0.25,0,0,0,0,3,0,1,1,0,0,0.96039604,1,0.2,0,1,1,0,0.166666667,0.888888889,2,0,3,0,0
3,0,0,0,0,69,0,53,5,3,0,1,0.2,0,0,0,0,3,1,2,0,0,0,0.926229508,0.978021978,0,0,0.875,0.894736842,0,0,0.9,0,0,3,0,0
3,0,1,0,0,62,3,54,5,4,0,2,0.4,1,1,0,0,5,2,0,0,0,0,0.875,0.984848485,0.222222222,0,0.857142857,0.833333333,1,0,0.4,3,0,4,0,0
3,0,0,0,0,82,9,48,8,6,0,2,0.25,1,0,0,0,6,2,2,0,0,0,0.869918699,0.9875,0.285714286,0,0.928571429,0.714285714,1,0.2,0.833333333,9,0,6,0,0
3,0,1,0,0,45,0,47,4,2,0,2,0.5,0,0,0,0,4,2,0,0,0,0,0.886075949,0.980392157,0,0,0.8,1,0,0,0.857142857,0,0,2,0,0
3,2,0,0,0,72,1,50,4,2,0,2,0.5,0,0,0,0,2,1,2,1,0,0,0.918518519,0.961165049,0,0,1,0.833333333,0,0,0.722222222,1,0,2,0,0
3,1,0,0,1,68,0,45,6,4,0,4,0.666666667,0,0,0,0,2,1,4,3,0,0,0.958677686,0.987804878,0.4,0,1,0.95,0,0.333333333,0.833333333,0,0,4,0,0
0,1,0,0,0,58,0,46,3,3,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.957446809,1,0.5,0,1,0.857142857,0,0,0.75,0,0,3,0,0
3,0,0,0,0,63,3,54,5,3,0,2,0.4,0,0,0,0,4,1,1,1,0,0,0.91509434,0.98630137,0.375,0,1,0.846153846,0,0.166666667,0.5,3,0,3,0,0
0,1,1,0,1,62,0,48,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.946902655,0.975308642,0.8,0,1,0.75,1,0,0.555555556,0,0,2,0,0
0,2,0,1,0,64,2,53,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.926315789,1,0.25,0,0.875,1,0,0.428571429,0.8,2,0,2,0,0
3,2,0,0,0,56,3,47,5,4,0,2,0.4,0,0,0,0,2,1,3,1,0,0,0.896103896,0.960784314,0.571428571,1,0.9,0.75,0,0,0.714285714,3,0,4,0,0
3,2,0,0,1,50,1,45,2,1,0,1,0.5,1,1,0,0,2,1,0,0,0,0,0.929577465,0.979591837,0.333333333,0.5,0.875,1,0,0.111111111,0.714285714,1,0,1,0,0
0,0,0,0,0,73,0,57,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.933333333,0.978021978,0.4,0,0.8,1,0,0,0.75,0,0,0,0,0
3,0,0,0,0,69,2,53,5,4,0,2,0.4,0,0,0,0,1,1,4,1,0,0,0.908163265,0.971830986,0.166666667,1,1,0.833333333,0,0,1,2,0,4,0,0
3,1,0,0,0,59,2,51,6,3,0,2,0.333333333,1,1,1,0,4,2,2,0,0,0,0.942857143,0.971014493,0.4,0,1,0.944444444,1,0,0.818181818,3,0,3,0,0
3,0,0,0,0,89,1,48,9,6,0,3,0.333333333,0,0,0,0,5,2,4,1,0,0,0.960629921,0.978021978,0.5,0,0.923076923,1,0,0.166666667,0.888888889,1,0,6,0,0
0,1,0,0,0,89,2,56,5,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0.945121951,0.976190476,0.333333333,1,1,0.875,1,0,0.75,2,0,2,0,0
0,0,0,0,0,62,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0.96,0,0,1,0.875,0,0.333333333,0.636363636,1,0,0,0,0
3,3,0,0,1,67,0,40,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.871287129,0.944444444,0,0,0.9,0.6875,0,0.153846154,0.666666667,0,0,1,0,0
3,0,0,0,0,55,0,49,4,3,0,2,0.5,0,0,0,0,2,1,2,1,0,0,0.956043956,0.985507246,0.5,0,0.857142857,0.923076923,0,0,0.666666667,0,0,3,0,0
0,2,0,0,0,54,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964705882,1,0,0,1,0.846153846,0,0.214285714,0.75,0,0,0,0,0
0,4,0,0,0,67,1,57,3,1,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.965217391,1,0.75,0,1,0.866666667,0.666666667,0.25,0.75,1,0,1,0,0
0,1,0,0,0,71,1,55,5,2,0,1,0.2,0,0,0,0,4,1,1,0,0,0,0.911764706,0.970588235,0,0,0.857142857,0.933333333,1,0,0.777777778,1,0,2,0,0
0,2,1,0,0,93,3,58,4,4,0,1,0.25,1,0,0,0,4,1,0,0,0,0,0.888157895,0.972222222,0.25,0,0.923076923,0.875,1,0,0.833333333,3,0,4,0,0
3,0,0,0,0,62,0,48,2,2,0,2,1,0,0,0,0,1,1,1,1,0,0,0.963414634,1,0.333333333,0,1,0.947368421,0,0,0.909090909,0,0,2,0,0
3,0,1,0,0,55,2,53,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.92,0.971428571,0.333333333,0,1,0.9,1,0,0.8,2,0,2,0,0
0,2,0,0,1,63,2,41,5,5,0,2,0.4,2,1,0,0,5,2,0,0,0,0,0.947916667,1,0.6,0,0.923076923,0.875,0,0.142857143,0.695652174,2,0,5,0,0
0,0,1,0,0,78,2,61,7,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0.93495935,0.965517241,0.166666667,1,1,1,1,0,1,2,0,3,0,0
0,1,0,0,1,94,4,56,6,5,0,1,0.166666667,0,0,0,0,5,1,1,0,0,0,0.945783133,1,0.142857143,0,1,0.9,0,0,0.727272727,4,0,5,0,0
3,1,0,0,0,60,3,51,8,7,0,4,0.5,1,1,0,0,7,3,1,1,0,0,0.877777778,0.984126984,0,0,1,0.9,0,0,0.8,3,0,7,0,0
0,2,0,0,0,51,1,48,3,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0.892473118,0.951612903,0.4,0,0.916666667,0.846153846,0,0.2,0.588235294,1,0,2,0,0
3,1,0,0,0,68,0,56,4,4,0,2,0.5,0,0,0,0,3,1,1,1,0,0,0.933333333,0.974358974,0,0,1,0.769230769,0,0,0.636363636,0,0,4,0,0
0,1,0,0,0,63,1,50,4,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0.913461538,0.987012987,0.2,0,0.888888889,0.9,1,0,0.714285714,1,0,1,0,0
3,0,0,0,0,42,1,43,7,7,0,3,0.428571429,0,0,0,0,6,2,0,0,1,1,0.901408451,0.955555556,0.4,0,1,0.866666667,1,0,1,1,1,7,1,0
3,1,0,0,0,60,0,49,3,2,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.925925926,0.950617284,0,1,1,0.8,0,0,0.6,0,0,2,0,0
3,0,1,0,0,65,3,54,11,8,0,1,0.090909091,0,0,0,0,9,1,1,0,1,0,0.936842105,0.968253968,0.4,0,1,0.9375,0,0.333333333,0.777777778,3,1,8,0,0
3,0,0,0,0,65,2,47,8,5,0,1,0.125,1,0,1,0,5,0,3,1,0,0,0.901785714,0.948717949,0.666666667,0,1,0.722222222,1,0,0.666666667,3,0,5,0,0
0,1,0,0,0,73,3,59,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0.94488189,1,0.25,0,0.928571429,1,0,0.2,0.833333333,3,0,2,0,0
0,0,0,0,0,50,5,47,5,1,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.896551724,0.965517241,0.454545455,0,1,0.909090909,0,0,0.909090909,5,0,1,0,0
3,1,0,0,0,61,0,49,6,4,0,3,0.5,1,0,0,0,6,3,0,0,0,0,0.986842105,0.983333333,1,0,1,1,0,0.222222222,1,0,0,4,0,0
3,1,0,0,0,49,0,47,3,3,0,2,0.666666667,0,0,0,0,3,2,0,0,0,0,0.927710843,0.964285714,0.8,0,0.769230769,1,0,0,0.888888889,0,0,3,0,0
3,0,0,0,0,68,1,52,5,2,0,2,0.4,0,0,0,0,3,1,2,1,0,0,0.944954128,1,0.8,0,0.888888889,0.777777778,0,0,0.555555556,1,0,2,0,0
3,1,0,0,1,58,0,50,5,3,0,2,0.4,1,0,0,0,3,2,1,0,0,0,0.958333333,0.966666667,0.5,0,1,1,1,0.181818182,0.4,0,0,3,0,0
3,1,0,0,1,63,1,54,6,5,0,4,0.666666667,0,0,0,0,5,3,1,1,0,0,0.956140351,0.988095238,0.666666667,0,1,0.857142857,0,0,0.8,1,0,5,0,0
3,1,0,0,0,68,2,59,5,5,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.944954128,0.975308642,0,0,0.875,1,0,0,0.857142857,2,0,5,0,0
0,0,0,0,0,67,3,50,6,5,0,0,0,2,0,0,0,5,0,1,0,0,0,0.921568627,0.985074627,0.333333333,0,1,0.857142857,0,0.25,0.666666667,3,0,5,0,0
3,0,0,0,0,59,3,53,9,6,0,2,0.222222222,1,0,0,0,8,2,1,0,0,0,0.914285714,0.972222222,0.5,0,1,0.8,0,0,0.7,3,0,6,0,0
0,0,0,0,0,60,0,52,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0.893617021,0.952380952,0.285714286,0,1,0.9,0,0.166666667,0.818181818,0,0,2,0,0
0,0,0,0,0,55,8,53,16,8,0,1,0.0625,3,0,0,0,8,1,8,0,0,0,0.871287129,0.985294118,0.214285714,0,1,0.916666667,0,0,0.833333333,8,0,8,0,0
3,1,0,0,0,69,0,49,4,4,0,4,1,0,0,0,0,4,4,0,0,0,0,0.947368421,0.985714286,0.5,0,0.9,0.846153846,0,0,0.692307692,0,0,4,0,0
3,0,0,0,0,78,1,48,6,5,0,4,0.666666667,0,0,0,0,4,2,2,2,0,0,0.918699187,0.976190476,0.25,1,0.916666667,0.789473684,1,0,1,1,0,5,0,0
3,0,0,0,0,78,1,48,6,3,0,1,0.166666667,0,0,0,0,2,1,4,0,0,0,0.960784314,1,0.25,0,1,0.928571429,0,0.111111111,0.636363636,1,0,3,0,0
0,1,0,0,0,53,2,44,5,4,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.901098901,0.983870968,0.25,0,0.833333333,0.909090909,0,0.166666667,0.666666667,2,0,4,0,0
3,3,0,0,1,67,0,51,3,2,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.914285714,0.963414634,0.75,0,1,0.6,0,0.222222222,1,0,0,2,0,0
0,0,0,0,0,49,3,43,7,5,0,0,0,2,0,0,0,5,0,2,0,0,0,0.864197531,0.964285714,0.166666667,0,1,0.727272727,0,0,0.9,3,0,5,0,0
0,0,0,0,0,66,2,49,5,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0.948979592,1,0.4,1,0.857142857,0.857142857,0,0.111111111,0.857142857,2,0,2,0,0
0,0,0,0,0,55,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.928571429,0.25,0,1,0.857142857,0,0,0.909090909,0,0,0,0,0
3,0,0,0,0,64,1,54,7,6,0,2,0.285714286,2,0,0,0,6,2,1,0,0,0,0.933333333,0.975,0.25,0,0.833333333,0.933333333,0,0,1,1,0,6,0,0
0,1,0,0,0,40,0,48,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.904109589,0.97826087,0.4,0,1,0.857142857,1,0.142857143,0.571428571,0,0,2,0,0
3,1,1,0,0,49,3,46,5,4,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.8875,0.981132075,0.285714286,1,0.875,0.818181818,0,0,0.714285714,3,0,4,0,0
0,0,0,0,0,77,3,53,8,6,0,1,0.125,1,0,0,0,4,0,4,1,0,0,0.916083916,0.980392157,0.3,0,1,0.928571429,1,0.090909091,0.666666667,3,0,6,0,0
3,0,1,0,0,60,1,46,4,3,0,3,0.75,0,0,0,0,4,3,0,0,0,0,0.922222222,0.969230769,0,0,1,0.833333333,1,0,0.75,1,0,3,0,0
0,2,0,0,2,39,0,46,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.912087912,0.972222222,0.5,0,0.8,0.714285714,1,0.181818182,0.571428571,0,0,0,0,0
3,1,1,0,1,64,4,51,9,8,0,1,0.111111111,1,0,1,0,5,1,4,0,0,0,0.888888889,0.984848485,0.25,1,1,0.8125,1,0,0.769230769,5,0,8,0,0
3,1,1,0,0,61,1,53,5,5,0,4,0.8,0,0,0,0,4,3,1,1,0,0,0.953271028,0.970149254,0.75,0,1,0.92,0,0,0.666666667,1,0,5,0,0
3,0,1,0,0,64,1,53,4,3,0,1,0.25,0,0,0,0,4,1,0,0,0,0,0.947916667,0.985074627,0.25,1,0.909090909,1,0,0.25,0.888888889,1,0,3,0,0
3,0,0,0,0,53,0,47,5,2,0,2,0.4,0,0,0,0,3,2,2,0,0,0,0.95890411,0.981132075,1,0.5,1,0.875,1,0.25,0.916666667,0,0,2,0,0
0,2,0,0,0,60,1,51,7,4,0,1,0.142857143,0,0,0,0,5,1,2,0,0,0,0.924731183,0.956521739,0.571428571,0,1,0.909090909,0,0.111111111,0.363636364,1,0,4,0,0
0,0,1,0,0,63,2,50,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0.904255319,0.913043478,0.6,0,1,0.9,0,0.333333333,0.444444444,2,0,2,0,0
3,1,0,0,0,77,1,48,9,6,0,3,0.333333333,2,0,0,0,9,3,0,0,0,0,0.94214876,0.987654321,0.714285714,0,0.933333333,0.833333333,0,0.066666667,0.461538462,1,0,6,0,0
3,0,0,0,0,95,2,52,9,5,0,2,0.222222222,1,0,0,0,5,1,4,1,0,0,0.948717949,0.973913043,0.8,1,1,0.904761905,0,0.4,0.933333333,2,0,5,0,0
3,0,0,0,0,62,1,55,4,3,0,3,0.75,0,0,0,0,1,2,1,1,0,0,0.91011236,0.965517241,0.25,0,1,0.933333333,1,0,0.75,1,0,3,0,0
3,2,0,0,0,56,1,50,4,3,0,2,0.5,0,0,0,0,1,2,2,0,0,0,0.888888889,1,0.111111111,0,1,0.923076923,0.666666667,0,0.666666667,1,0,3,0,0
3,1,0,0,0,94,1,53,7,5,0,2,0.285714286,0,0,0,0,5,2,2,0,0,0,0.9,0.96875,0,0,0.866666667,0.909090909,0,0.25,0.8,1,0,5,0,0
0,2,0,0,0,53,2,50,3,2,0,0,0,1,0,1,0,2,0,1,0,0,0,0.887640449,1,0.285714286,0,0.714285714,0.833333333,0,0,0.666666667,3,0,2,0,0
3,0,0,0,0,75,0,41,9,6,0,4,0.444444444,0,0,2,0,6,4,3,0,0,0,0.972727273,0.987179487,1,1,0.916666667,0.941176471,0,0.153846154,0.5625,2,0,6,0,0
3,1,0,0,1,85,0,50,5,3,0,2,0.4,0,0,0,0,2,1,2,0,1,1,0.9375,0.989795918,0.666666667,0,1,0.807692308,0,0.142857143,0.764705882,0,1,3,1,0
0,1,1,0,0,75,2,58,3,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0.848739496,0.950617284,0.25,0,0.909090909,0.846153846,0,0.333333333,0.727272727,2,0,2,0,0
0,0,1,0,0,52,0,44,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.934782609,0.984848485,1,0,1,0.692307692,1,0.166666667,0.8,0,0,1,0,0
3,0,1,0,0,56,1,48,4,4,0,2,0.5,0,0,0,0,4,2,0,0,0,0,0.927710843,0.982758621,0.4,0,1,0.846153846,1,0.333333333,0.8,1,0,4,0,0
3,1,0,0,1,56,2,46,4,2,0,1,0.25,1,0,0,0,3,1,1,0,0,0,0.968085106,1,0.666666667,0,1,0.888888889,0,0,0.6,2,0,2,0,0
0,1,1,0,0,61,0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.956043956,0.984848485,0.333333333,0,1,0.875,0,0.2,0.666666667,0,0,0,0,0
3,0,0,0,0,63,5,54,7,4,0,1,0.142857143,0,0,0,0,6,1,1,0,0,0,0.911764706,1,0,0,1,0.875,0,0,0.666666667,5,0,4,0,0
3,2,0,0,0,58,0,47,3,3,0,3,1,0,0,0,0,1,1,1,2,0,0,0.953488372,0.965517241,1,0,0.846153846,1,0,0,0.5,0,0,3,0,0
3,1,1,0,0,75,2,57,5,4,0,2,0.4,1,1,0,0,4,2,1,0,0,0,0.925925926,0.97260274,0.333333333,0,0.9,0.95,0,0,0.7,2,0,4,0,0
3,2,0,0,0,73,5,52,7,6,0,3,0.428571429,0,0,0,0,6,2,1,1,0,0,0.850574713,0.925925926,0.166666667,0,0.818181818,0.933333333,0,0,0.909090909,5,0,6,0,0
0,0,1,0,0,85,0,52,7,4,0,0,0,2,0,0,0,5,0,2,0,0,0,0.92,0.957446809,0.333333333,0,1,0.777777778,0,0.166666667,0.782608696,0,0,4,0,0
0,1,0,0,0,70,1,56,9,5,0,2,0.222222222,1,0,0,0,9,2,0,0,0,0,0.947368421,0.965116279,0.4,0,1,1,1,0.1,0.6,1,0,5,0,0
0,0,0,0,0,69,4,52,4,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0.896907216,0.946666667,0.5,0,1,1,0,0,0.75,4,0,3,0,0
3,0,0,0,0,34,0,37,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.955882353,1,0,0,1,0.888888889,0,0,0.777777778,0,0,2,0,0
3,0,0,0,0,68,3,44,5,3,0,1,0.2,1,0,0,0,5,1,0,0,0,0,0.896,0.946808511,0.166666667,0,1,0.875,0,0,0.846153846,3,0,3,0,0
3,3,0,0,0,68,5,49,12,10,0,1,0.083333333,2,0,0,0,11,1,0,0,1,0,0.846938776,0.949152542,0.2,0,1,0.842105263,0,0.222222222,0.8125,5,1,10,0,0
3,2,0,0,0,71,2,59,6,5,0,2,0.333333333,0,0,0,0,6,2,0,0,0,0,0.942622951,0.978723404,0.166666667,1,1,1,0,0,0.7,2,0,5,0,0
3,0,0,0,0,48,0,46,7,6,0,4,0.571428571,1,0,0,0,5,3,2,1,0,0,0.93258427,0.984848485,1,0,1,0.615384615,0,0.125,0.727272727,0,0,6,0,0
0,1,1,0,0,63,2,48,5,2,0,1,0.2,1,0,0,0,3,1,2,0,0,0,0.923913043,1,0.2,0,1,0.857142857,0,0.428571429,0.666666667,2,0,2,0,0
3,0,2,0,0,70,0,46,5,3,0,3,0.6,1,1,0,0,4,3,1,0,0,0,0.971698113,1,0,0,1,1,1,0.222222222,0.714285714,0,0,3,0,0
0,1,0,0,0,57,3,56,3,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0.913793103,0.974683544,0.333333333,0,0.9375,0.8,0,0.125,1,3,0,1,0,0
0,0,1,0,0,72,4,64,9,7,0,1,0.111111111,3,0,0,0,6,0,3,1,0,0,0.9,0.961538462,0.5,0,1,0.869565217,0,0,0.857142857,4,0,7,0,0
3,0,0,0,0,53,0,46,2,2,0,2,1,1,1,0,0,2,2,0,0,0,0,0.913580247,0.981818182,0.333333333,0,1,0.833333333,0,0.166666667,0.818181818,0,0,2,0,0
0,1,0,0,0,59,3,54,5,4,0,0,0,1,0,0,0,4,0,1,0,0,0,0.939393939,0.985714286,0.333333333,0,0.916666667,0.857142857,0,0,1,3,0,4,0,0
3,0,0,0,0,57,2,48,7,6,0,3,0.428571429,1,0,1,0,5,3,2,0,0,0,0.951219512,0.948275862,1,1,1,0.916666667,0,0.5,0.727272727,3,0,6,0,0
3,1,0,0,0,61,2,51,4,3,0,1,0.25,1,0,0,0,3,0,1,1,0,0,0.90990991,0.965517241,0.166666667,0,1,0.777777778,0,0.333333333,0.888888889,2,0,3,0,0
0,2,0,0,1,73,2,55,2,2,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.923664122,0.98,0.2,0,1,0.769230769,1,0,0.666666667,2,0,2,0,0
0,1,1,0,0,58,0,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.891304348,0.919354839,0.2,0,1,0.923076923,0,0,0.642857143,0,0,0,0,0
3,0,1,0,0,57,4,49,8,7,0,3,0.375,2,0,0,0,5,1,2,1,1,1,0.926315789,0.967741935,0.444444444,0,1,1,0,0,0.777777778,4,1,7,1,0
0,0,0,0,0,70,0,55,4,3,0,2,0.5,1,1,0,0,3,2,1,0,0,0,0.936363636,0.973684211,0.4,0,1,0.818181818,1,0,0.75,0,0,3,0,0
3,3,1,0,0,67,1,53,6,3,0,2,0.333333333,0,0,0,0,5,2,1,0,0,0,0.943396226,0.976744186,0.333333333,0,1,0.875,0,0,0.9,1,0,3,0,0
0,0,0,0,0,58,0,48,3,3,0,2,0.666666667,0,0,0,0,3,2,0,0,0,0,0.894117647,0.925373134,0,0,0.875,0.875,0,0.076923077,0.875,0,0,3,0,0
3,2,0,0,0,59,1,49,9,7,0,3,0.333333333,3,1,0,0,8,3,1,0,0,0,0.934210526,0.957446809,1,0,0.857142857,0.894736842,0,0.333333333,0.8,1,0,7,0,0
3,1,0,0,0,79,5,59,7,5,0,2,0.285714286,0,0,0,0,7,2,0,0,0,0,0.928571429,0.987179487,0.142857143,1,0.916666667,1,0,0,0.75,5,0,5,0,0
